,id,date,home_team,opponent,attend,temp,day_night_categories,visiting_OPS+,visiting_ERA+,visiting_win_percent,city_rivals_flag,weekend_flag,home_opener_flag,holiday_flag,rainy_flag,cap,shirt,fireworks,bobblehead,promotion_flag
1229,95,2012-07-08,Boston Red Sox,New York Yankees,38270,87,sunday_night,112,110,0.586,0,1,0,0,0,NO,NO,NO,NO,0
1230,597,2012-07-08,Detroit Tigers,Kansas City Royals,36693,81,sunday_day,94,98,0.444,0,1,0,0,0,NO,NO,NO,NO,0
1231,1093,2012-07-08,Oakland Athletics,Seattle Mariners,20075,61,sunday_day,88,102,0.463,0,1,0,0,0,YES,NO,NO,NO,1
1232,183,2012-07-08,Chicago White Sox,Toronto Blue Jays,27190,75,sunday_day,94,91,0.451,0,1,0,0,0,NO,NO,NO,NO,0
1233,1855,2012-07-08,Washington Nationals,Colorado Rockies,25125,95,sunday_day,93,89,0.395,0,1,0,0,0,NO,NO,NO,NO,0
1234,1423,2012-07-08,Philadelphia Phillies,Atlanta Braves,43881,87,sunday_day,90,117,0.58,0,1,0,0,0,NO,NO,NO,NO,0
1235,2195,2012-07-13,Chicago Cubs,Arizona Diamondbacks,36878,81,non_sunday_day,99,104,0.5,0,1,0,0,0,NO,NO,NO,NO,0
1236,1155,2012-07-13,Kansas City Royals,Chicago White Sox,32744,88,non_sunday_night,98,106,0.525,0,1,0,0,0,NO,NO,YES,NO,1
1237,536,2012-07-13,Tampa Bay Rays,Boston Red Sox,29089,72,non_sunday_night,96,90,0.426,0,1,0,0,0,NO,NO,NO,NO,0
1238,776,2012-07-13,Milwaukee Brewers,Pittsburgh Pirates,35025,83,non_sunday_night,93,97,0.488,0,1,0,0,0,NO,NO,NO,NO,0
1239,675,2012-07-13,Colorado Rockies,Philadelphia Phillies,33346,93,non_sunday_night,92,105,0.5,0,1,0,0,0,NO,NO,NO,NO,0
1240,960,2012-07-13,Toronto Blue Jays,Cleveland Indians,32308,79,non_sunday_night,99,82,0.42,0,1,0,0,0,NO,NO,NO,NO,0
1241,1889,2012-07-13,Cincinnati Reds,St. Louis Cardinals,40217,81,non_sunday_night,107,103,0.543,0,1,0,0,0,NO,NO,YES,NO,1
1242,279,2012-07-13,Minnesota Twins,Oakland Athletics,33230,68,non_sunday_night,99,112,0.58,0,1,0,0,0,NO,NO,NO,NO,0
1243,969,2012-07-13,Baltimore Orioles,Detroit Tigers,35566,85,non_sunday_night,103,113,0.543,0,1,0,0,0,NO,YES,NO,NO,1
1244,1520,2012-07-13,San Francisco Giants,Houston Astros,42116,56,non_sunday_night,82,89,0.34,0,1,0,0,0,NO,NO,YES,NO,1
1245,2141,2012-07-13,Los Angeles Dodgers,San Diego Padres,43873,76,non_sunday_night,97,90,0.469,0,1,0,0,0,NO,NO,YES,NO,1
1246,2036,2012-07-13,Atlanta Braves,New York Mets,37020,73,non_sunday_night,94,93,0.457,0,1,0,0,0,NO,NO,YES,NO,1
1247,848,2012-07-13,Miami Marlins,Washington Nationals,30911,76,non_sunday_night,101,120,0.605,0,1,0,0,0,NO,NO,NO,NO,0
1248,381,2012-07-13,Seattle Mariners,Texas Rangers,23721,67,non_sunday_night,105,109,0.574,0,1,0,0,0,NO,NO,NO,NO,0
1249,280,2012-07-14,Minnesota Twins,Oakland Athletics,39084,90,non_sunday_night,99,112,0.58,0,1,0,0,0,NO,NO,NO,NO,0
1250,537,2012-07-14,Tampa Bay Rays,Boston Red Sox,27311,72,non_sunday_night,96,90,0.426,0,1,0,0,0,NO,NO,NO,NO,0
1251,777,2012-07-14,Milwaukee Brewers,Pittsburgh Pirates,42029,87,non_sunday_night,93,97,0.488,0,1,0,0,0,NO,NO,NO,NO,0
1252,849,2012-07-14,Miami Marlins,Washington Nationals,28707,76,non_sunday_night,101,120,0.605,0,1,0,0,0,NO,NO,YES,NO,1
1253,1890,2012-07-14,Cincinnati Reds,St. Louis Cardinals,37583,86,non_sunday_day,107,103,0.543,0,1,0,0,0,NO,NO,NO,NO,0
1254,676,2012-07-14,Colorado Rockies,Philadelphia Phillies,35151,91,non_sunday_night,92,105,0.5,0,1,0,0,0,NO,YES,NO,NO,1
1255,2142,2012-07-14,Los Angeles Dodgers,San Diego Padres,54014,75,non_sunday_night,97,90,0.469,0,1,0,0,0,NO,NO,NO,YES,0
1256,382,2012-07-14,Seattle Mariners,Texas Rangers,29951,82,non_sunday_night,105,109,0.574,0,1,0,0,0,NO,YES,NO,NO,1
1257,2196,2012-07-14,Chicago Cubs,Arizona Diamondbacks,38068,83,non_sunday_day,99,104,0.5,0,1,0,0,0,YES,NO,NO,NO,1
1258,2037,2012-07-14,Atlanta Braves,New York Mets,32565,89,non_sunday_day,94,93,0.457,0,1,0,0,0,NO,NO,NO,NO,0
1259,961,2012-07-14,Toronto Blue Jays,Cleveland Indians,32517,79,non_sunday_day,99,82,0.42,0,1,0,0,0,NO,NO,NO,NO,0
1260,1521,2012-07-14,San Francisco Giants,Houston Astros,42171,57,non_sunday_night,82,89,0.34,0,1,0,0,0,NO,YES,NO,NO,1
1261,1156,2012-07-14,Kansas City Royals,Chicago White Sox,24998,97,non_sunday_night,98,106,0.525,0,1,0,0,0,NO,NO,NO,NO,0
1262,970,2012-07-14,Baltimore Orioles,Detroit Tigers,43215,86,non_sunday_day,103,113,0.543,0,1,0,0,0,NO,NO,NO,NO,0
1263,2197,2012-07-15,Chicago Cubs,Arizona Diamondbacks,36659,84,sunday_day,99,104,0.5,0,1,0,0,0,NO,NO,NO,NO,0
1264,778,2012-07-15,Milwaukee Brewers,Pittsburgh Pirates,35430,85,sunday_day,93,97,0.488,0,1,0,0,0,NO,NO,NO,NO,0
1265,1522,2012-07-15,San Francisco Giants,Houston Astros,42265,66,sunday_day,82,89,0.34,0,1,0,0,0,NO,NO,NO,YES,0
1266,538,2012-07-15,Tampa Bay Rays,Boston Red Sox,26131,72,sunday_day,96,90,0.426,0,1,0,0,0,NO,NO,NO,NO,0
1267,2143,2012-07-15,Los Angeles Dodgers,San Diego Padres,39715,77,sunday_day,97,90,0.469,0,1,0,0,0,NO,NO,NO,NO,0
1268,850,2012-07-15,Miami Marlins,Washington Nationals,29889,75,sunday_day,101,120,0.605,0,1,0,0,0,NO,NO,NO,NO,0
1269,677,2012-07-15,Colorado Rockies,Philadelphia Phillies,25685,90,sunday_day,92,105,0.5,0,1,0,0,0,NO,YES,NO,NO,1
1270,383,2012-07-15,Seattle Mariners,Texas Rangers,27378,65,sunday_day,105,109,0.574,0,1,0,0,0,NO,NO,NO,NO,0
1271,1157,2012-07-15,Kansas City Royals,Chicago White Sox,25714,94,sunday_day,98,106,0.525,0,1,0,0,0,NO,NO,NO,NO,0
1272,1891,2012-07-15,Cincinnati Reds,St. Louis Cardinals,39280,88,sunday_night,107,103,0.543,0,1,0,0,0,NO,NO,NO,NO,0
1273,2038,2012-07-15,Atlanta Braves,New York Mets,23382,87,sunday_day,94,93,0.457,0,1,0,0,0,NO,NO,NO,NO,0
1274,971,2012-07-15,Baltimore Orioles,Detroit Tigers,30439,87,sunday_day,103,113,0.543,0,1,0,0,0,YES,NO,NO,NO,1
1275,281,2012-07-15,Minnesota Twins,Oakland Athletics,36853,89,sunday_day,99,112,0.58,0,1,0,0,0,YES,NO,NO,NO,1
1276,962,2012-07-15,Toronto Blue Jays,Cleveland Indians,26407,68,sunday_day,99,82,0.42,0,1,0,0,0,NO,NO,NO,NO,0
1277,1912,2012-07-16,Milwaukee Brewers,St. Louis Cardinals,30128,95,non_sunday_night,107,103,0.543,0,0,0,0,0,NO,NO,NO,NO,0
1278,202,2012-07-16,New York Yankees,Toronto Blue Jays,42819,89,non_sunday_night,94,91,0.451,0,0,0,0,0,NO,NO,NO,NO,0
1279,2198,2012-07-16,Cincinnati Reds,Arizona Diamondbacks,27735,91,non_sunday_night,99,104,0.5,0,0,0,0,0,NO,NO,NO,NO,0
1280,1133,2012-07-16,Boston Red Sox,Chicago White Sox,38334,79,non_sunday_night,98,106,0.525,0,0,0,0,0,NO,NO,NO,NO,0
1281,1513,2012-07-16,San Diego Padres,Houston Astros,26098,67,non_sunday_night,82,89,0.34,0,0,0,0,0,NO,NO,NO,NO,0
1282,765,2012-07-16,Colorado Rockies,Pittsburgh Pirates,36907,68,non_sunday_night,93,97,0.488,0,0,0,0,0,NO,NO,NO,NO,0
1283,953,2012-07-16,Tampa Bay Rays,Cleveland Indians,14337,72,non_sunday_night,99,82,0.42,0,0,0,0,0,NO,NO,NO,NO,0
1284,851,2012-07-16,Miami Marlins,Washington Nationals,29248,76,non_sunday_night,101,120,0.605,0,0,0,0,0,NO,NO,NO,NO,0
1285,1239,2012-07-16,Minnesota Twins,Baltimore Orioles,32445,97,non_sunday_night,97,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
1286,1066,2012-07-16,Kansas City Royals,Seattle Mariners,16697,95,non_sunday_night,88,102,0.463,0,0,0,0,0,NO,NO,NO,NO,0
1287,678,2012-07-16,Los Angeles Dodgers,Philadelphia Phillies,32238,67,non_sunday_night,92,105,0.5,0,0,0,0,0,NO,NO,NO,NO,0
1288,2093,2012-07-17,Washington Nationals,New York Mets,26342,99,non_sunday_night,94,93,0.457,0,0,0,0,0,NO,NO,NO,NO,0
1289,1240,2012-07-17,Minnesota Twins,Baltimore Orioles,32202,90,non_sunday_night,97,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
1290,2199,2012-07-17,Cincinnati Reds,Arizona Diamondbacks,19142,96,non_sunday_night,99,104,0.5,0,0,0,0,0,NO,NO,NO,NO,0
1291,679,2012-07-17,Los Angeles Dodgers,Philadelphia Phillies,53498,70,non_sunday_night,92,105,0.5,0,0,0,0,0,NO,NO,NO,NO,0
1292,1316,2012-07-17,Chicago Cubs,Miami Marlins,34397,94,non_sunday_night,85,100,0.426,0,0,0,0,0,NO,NO,NO,NO,0
1293,203,2012-07-17,New York Yankees,Toronto Blue Jays,44975,95,non_sunday_night,94,91,0.451,0,0,0,0,0,NO,NO,NO,NO,0
1294,1134,2012-07-17,Boston Red Sox,Chicago White Sox,37771,89,non_sunday_night,98,106,0.525,0,0,0,0,0,NO,NO,NO,NO,0
1295,1514,2012-07-17,San Diego Padres,Houston Astros,20944,68,non_sunday_night,82,89,0.34,0,0,0,0,0,NO,NO,NO,NO,0
1296,2282,2012-07-17,Atlanta Braves,San Francisco Giants,29623,77,non_sunday_night,106,96,0.58,0,0,0,0,0,NO,NO,NO,NO,0
1297,1067,2012-07-17,Kansas City Royals,Seattle Mariners,15769,98,non_sunday_night,88,102,0.463,0,0,0,0,0,NO,NO,NO,NO,0
1298,954,2012-07-17,Tampa Bay Rays,Cleveland Indians,15712,72,non_sunday_night,99,82,0.42,0,0,0,0,0,NO,NO,NO,NO,0
1299,373,2012-07-17,Oakland Athletics,Texas Rangers,15115,63,non_sunday_night,105,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
1300,1913,2012-07-17,Milwaukee Brewers,St. Louis Cardinals,30491,85,non_sunday_night,107,103,0.543,0,0,0,0,0,NO,NO,NO,NO,0
1301,766,2012-07-17,Colorado Rockies,Pittsburgh Pirates,42574,88,non_sunday_night,93,97,0.488,0,0,0,0,0,NO,NO,NO,NO,0
1302,2094,2012-07-18,Washington Nationals,New York Mets,31660,82,non_sunday_night,94,93,0.457,0,0,0,0,0,NO,NO,NO,NO,0
1303,1317,2012-07-18,Chicago Cubs,Miami Marlins,34934,78,non_sunday_night,85,100,0.426,0,0,0,0,0,NO,NO,NO,NO,0
1304,1135,2012-07-18,Boston Red Sox,Chicago White Sox,37367,73,non_sunday_night,98,106,0.525,0,0,0,0,0,NO,NO,NO,NO,0
1305,955,2012-07-18,Tampa Bay Rays,Cleveland Indians,15143,72,non_sunday_night,99,82,0.42,0,0,0,0,0,NO,NO,NO,NO,0
1306,2283,2012-07-18,Atlanta Braves,San Francisco Giants,29410,76,non_sunday_night,106,96,0.58,0,0,0,0,0,NO,NO,NO,NO,0
1307,1068,2012-07-18,Kansas City Royals,Seattle Mariners,17312,103,non_sunday_night,88,102,0.463,0,0,0,0,0,NO,NO,NO,NO,0
1308,1515,2012-07-18,San Diego Padres,Houston Astros,25713,72,non_sunday_day,82,89,0.34,0,0,0,0,0,NO,NO,NO,NO,0
1309,1241,2012-07-18,Minnesota Twins,Baltimore Orioles,33195,76,non_sunday_night,97,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
1310,767,2012-07-18,Colorado Rockies,Pittsburgh Pirates,30842,88,non_sunday_day,93,97,0.488,0,0,0,0,0,NO,NO,NO,NO,0
1311,204,2012-07-18,New York Yankees,Toronto Blue Jays,45986,94,non_sunday_day,94,91,0.451,0,0,0,0,0,NO,NO,NO,NO,0
1312,2200,2012-07-18,Cincinnati Reds,Arizona Diamondbacks,26077,74,non_sunday_night,99,104,0.5,0,0,0,0,0,NO,NO,NO,YES,0
1313,1914,2012-07-18,Milwaukee Brewers,St. Louis Cardinals,37753,81,non_sunday_day,107,103,0.543,0,0,0,0,0,NO,NO,NO,NO,0
1314,374,2012-07-18,Oakland Athletics,Texas Rangers,20249,63,non_sunday_day,105,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
1315,680,2012-07-18,Los Angeles Dodgers,Philadelphia Phillies,39955,80,non_sunday_day,92,105,0.5,0,0,0,0,0,NO,NO,NO,NO,0
1316,2284,2012-07-19,Atlanta Braves,San Francisco Giants,29635,84,non_sunday_day,106,96,0.58,0,0,0,0,0,NO,NO,NO,NO,0
1317,1069,2012-07-19,Kansas City Royals,Seattle Mariners,16706,98,non_sunday_day,88,102,0.463,0,0,0,0,0,NO,NO,NO,NO,0
1318,956,2012-07-19,Tampa Bay Rays,Cleveland Indians,27856,72,non_sunday_day,99,82,0.42,0,0,0,0,0,NO,NO,NO,NO,0
1319,1516,2012-07-19,San Diego Padres,Houston Astros,26735,72,non_sunday_night,82,89,0.34,0,0,0,0,0,NO,NO,NO,NO,0
1320,1242,2012-07-19,Minnesota Twins,Baltimore Orioles,37676,75,non_sunday_day,97,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
1321,1136,2012-07-19,Boston Red Sox,Chicago White Sox,38413,75,non_sunday_night,98,106,0.525,0,0,0,0,0,NO,NO,NO,NO,0
1322,2201,2012-07-19,Cincinnati Reds,Arizona Diamondbacks,21620,76,non_sunday_day,99,104,0.5,0,0,0,0,0,NO,NO,NO,NO,0
1323,1318,2012-07-19,Chicago Cubs,Miami Marlins,32741,79,non_sunday_day,85,100,0.426,0,0,0,0,0,NO,NO,NO,NO,0
1324,2095,2012-07-19,Washington Nationals,New York Mets,36389,88,non_sunday_day,94,93,0.457,0,0,0,0,0,NO,NO,NO,NO,0
1325,125,2012-07-19,Oakland Athletics,New York Yankees,23382,65,non_sunday_night,112,110,0.586,0,0,0,0,0,NO,NO,NO,NO,0
1326,1648,2012-07-20,Cincinnati Reds,Milwaukee Brewers,30247,77,non_sunday_night,101,98,0.512,0,1,0,0,0,NO,NO,YES,NO,1
1327,126,2012-07-20,Oakland Athletics,New York Yankees,24148,70,non_sunday_night,112,110,0.586,0,1,0,0,0,NO,NO,NO,NO,0
1328,1445,2012-07-20,Washington Nationals,Atlanta Braves,34228,76,non_sunday_night,90,117,0.58,0,1,0,0,0,NO,NO,NO,NO,0
1329,356,2012-07-20,Los Angeles Angels,Texas Rangers,43936,81,non_sunday_night,105,109,0.574,0,1,0,0,0,NO,NO,YES,NO,1
1330,172,2012-07-20,Boston Red Sox,Toronto Blue Jays,38093,69,non_sunday_night,94,91,0.451,0,1,0,0,0,NO,NO,NO,NO,0
1331,1458,2012-07-20,Arizona Diamondbacks,Houston Astros,23567,80,non_sunday_night,82,89,0.34,0,1,0,0,0,NO,NO,YES,NO,1
1332,2319,2012-07-20,Philadelphia Phillies,San Francisco Giants,44205,66,non_sunday_night,106,96,0.58,0,1,0,0,0,NO,NO,NO,NO,0
1333,1149,2012-07-20,Detroit Tigers,Chicago White Sox,44572,80,non_sunday_night,98,106,0.525,0,1,0,0,0,NO,NO,YES,NO,1
1334,38,2012-07-20,Kansas City Royals,Minnesota Twins,25719,93,non_sunday_night,98,86,0.407,0,1,0,0,0,NO,NO,YES,NO,1
1335,1607,2012-07-20,St. Louis Cardinals,Chicago Cubs,43786,87,non_sunday_night,83,91,0.377,0,1,0,0,0,NO,NO,NO,NO,0
1336,1351,2012-07-20,Pittsburgh Pirates,Miami Marlins,37193,71,non_sunday_night,85,100,0.426,0,1,0,0,0,NO,YES,NO,NO,1
1337,1834,2012-07-20,San Diego Padres,Colorado Rockies,25507,71,non_sunday_night,93,89,0.395,0,1,0,0,0,NO,NO,NO,NO,0
1338,1101,2012-07-20,Tampa Bay Rays,Seattle Mariners,14143,72,non_sunday_night,88,102,0.463,0,1,0,0,0,NO,YES,NO,NO,1
1339,1223,2012-07-20,Cleveland Indians,Baltimore Orioles,33954,71,non_sunday_night,97,109,0.574,0,1,0,0,0,NO,NO,YES,NO,1
1340,1982,2012-07-20,New York Mets,Los Angeles Dodgers,30806,64,non_sunday_night,91,114,0.531,0,1,0,0,0,NO,NO,NO,NO,0
1341,1352,2012-07-21,Pittsburgh Pirates,Miami Marlins,39411,73,non_sunday_night,85,100,0.426,0,1,0,0,0,NO,NO,YES,NO,1
1342,1446,2012-07-21,Washington Nationals,Atlanta Braves,28745,68,non_sunday_day,90,117,0.58,0,1,0,0,0,NO,NO,NO,NO,0
1343,1102,2012-07-21,Tampa Bay Rays,Seattle Mariners,18800,72,non_sunday_night,88,102,0.463,0,1,0,0,0,NO,NO,NO,NO,0
1344,1983,2012-07-21,New York Mets,Los Angeles Dodgers,33503,76,non_sunday_day,91,114,0.531,0,1,0,0,0,NO,NO,NO,YES,0
1345,1459,2012-07-21,Arizona Diamondbacks,Houston Astros,35665,79,non_sunday_night,82,89,0.34,0,1,0,0,0,YES,NO,NO,NO,1
1346,173,2012-07-21,Boston Red Sox,Toronto Blue Jays,38170,72,non_sunday_night,94,91,0.451,0,1,0,0,0,NO,NO,NO,NO,0
1347,357,2012-07-21,Los Angeles Angels,Texas Rangers,39086,82,non_sunday_day,105,109,0.574,0,1,0,0,0,NO,NO,NO,NO,0
1348,39,2012-07-21,Kansas City Royals,Minnesota Twins,26747,99,non_sunday_night,98,86,0.407,0,1,0,0,0,NO,NO,NO,YES,0
1349,127,2012-07-21,Oakland Athletics,New York Yankees,28142,72,non_sunday_night,112,110,0.586,0,1,0,0,0,NO,NO,NO,NO,0
1350,1447,2012-07-21,Washington Nationals,Atlanta Braves,40047,70,non_sunday_night,90,117,0.58,0,1,0,0,0,NO,NO,NO,NO,0
1351,2320,2012-07-21,Philadelphia Phillies,San Francisco Giants,45989,79,non_sunday_day,106,96,0.58,0,1,0,0,0,NO,NO,NO,NO,0
1352,1224,2012-07-21,Cleveland Indians,Baltimore Orioles,36247,79,non_sunday_night,97,109,0.574,0,1,0,0,0,NO,NO,YES,NO,1
1353,1150,2012-07-21,Detroit Tigers,Chicago White Sox,42888,84,non_sunday_day,98,106,0.525,0,1,0,0,0,NO,NO,NO,NO,0
1354,1835,2012-07-21,San Diego Padres,Colorado Rockies,37174,71,non_sunday_night,93,89,0.395,0,1,0,0,0,NO,NO,NO,NO,0
1355,1608,2012-07-21,St. Louis Cardinals,Chicago Cubs,43424,93,non_sunday_night,83,91,0.377,0,1,0,0,0,NO,NO,NO,NO,0
1356,1649,2012-07-21,Cincinnati Reds,Milwaukee Brewers,40090,85,non_sunday_night,101,98,0.512,0,1,0,0,0,NO,NO,NO,NO,0
1357,1836,2012-07-22,San Diego Padres,Colorado Rockies,25198,73,sunday_day,93,89,0.395,0,1,0,0,0,NO,NO,NO,NO,0
1358,1984,2012-07-22,New York Mets,Los Angeles Dodgers,31184,81,sunday_day,91,114,0.531,0,1,0,0,0,NO,YES,NO,NO,1
1359,1650,2012-07-22,Cincinnati Reds,Milwaukee Brewers,32884,86,sunday_day,101,98,0.512,0,1,0,0,0,NO,NO,NO,NO,0
1360,1151,2012-07-22,Detroit Tigers,Chicago White Sox,41281,84,sunday_day,98,106,0.525,0,1,0,0,0,NO,NO,NO,NO,0
1361,128,2012-07-22,Oakland Athletics,New York Yankees,30470,70,sunday_day,112,110,0.586,0,1,0,0,0,NO,NO,NO,NO,0
1362,1103,2012-07-22,Tampa Bay Rays,Seattle Mariners,20908,72,sunday_day,88,102,0.463,0,1,0,0,0,NO,NO,NO,YES,0
1363,358,2012-07-22,Los Angeles Angels,Texas Rangers,42160,77,sunday_night,105,109,0.574,0,1,0,0,0,NO,NO,NO,NO,0
1364,2321,2012-07-22,Philadelphia Phillies,San Francisco Giants,44551,80,sunday_day,106,96,0.58,0,1,0,0,0,NO,NO,NO,NO,0
1365,1609,2012-07-22,St. Louis Cardinals,Chicago Cubs,42411,94,sunday_day,83,91,0.377,0,1,0,0,0,NO,NO,NO,NO,0
1366,1460,2012-07-22,Arizona Diamondbacks,Houston Astros,20951,77,sunday_day,82,89,0.34,0,1,0,0,0,NO,NO,NO,NO,0
1367,174,2012-07-22,Boston Red Sox,Toronto Blue Jays,37737,84,sunday_day,94,91,0.451,0,1,0,0,0,NO,NO,NO,NO,0
1368,1353,2012-07-22,Pittsburgh Pirates,Miami Marlins,34203,81,sunday_day,85,100,0.426,0,1,0,0,0,NO,NO,NO,NO,0
1369,1225,2012-07-22,Cleveland Indians,Baltimore Orioles,28049,82,sunday_day,97,109,0.574,0,1,0,0,0,NO,YES,NO,NO,1
1370,1448,2012-07-22,Washington Nationals,Atlanta Braves,34917,79,sunday_day,90,117,0.58,0,1,0,0,0,NO,YES,NO,NO,1
1371,40,2012-07-22,Kansas City Royals,Minnesota Twins,23252,98,sunday_day,98,86,0.407,0,1,0,0,0,NO,NO,NO,NO,0
1372,1667,2012-07-23,Philadelphia Phillies,Milwaukee Brewers,43717,77,non_sunday_night,101,98,0.512,0,0,0,0,0,NO,NO,NO,NO,0
1373,2169,2012-07-23,San Francisco Giants,San Diego Padres,42430,60,non_sunday_night,97,90,0.469,0,0,0,0,0,NO,NO,NO,NO,0
1374,129,2012-07-23,Seattle Mariners,New York Yankees,29911,65,non_sunday_night,112,110,0.586,0,0,0,0,0,NO,NO,NO,NO,0
1375,2011,2012-07-23,St. Louis Cardinals,Los Angeles Dodgers,42806,103,non_sunday_night,91,114,0.531,0,0,0,0,0,NO,NO,NO,NO,0
1376,11,2012-07-23,Chicago White Sox,Minnesota Twins,37788,90,non_sunday_night,98,86,0.407,0,0,0,0,0,NO,NO,NO,NO,0
1377,1403,2012-07-23,Miami Marlins,Atlanta Braves,29019,77,non_sunday_night,90,117,0.58,0,0,0,0,0,NO,NO,NO,NO,0
1378,1788,2012-07-23,Arizona Diamondbacks,Colorado Rockies,20056,79,non_sunday_night,93,89,0.395,0,0,0,0,0,NO,NO,NO,NO,0
1379,608,2012-07-23,Los Angeles Angels,Kansas City Royals,35047,77,non_sunday_night,94,98,0.444,0,0,0,0,0,NO,NO,NO,NO,0
1380,543,2012-07-23,Texas Rangers,Boston Red Sox,44132,97,non_sunday_night,96,90,0.426,0,0,0,0,0,NO,NO,NO,NO,0
1381,1589,2012-07-23,Pittsburgh Pirates,Chicago Cubs,27586,84,non_sunday_night,83,91,0.377,0,0,0,0,0,NO,NO,NO,NO,0
1382,1701,2012-07-23,Houston Astros,Cincinnati Reds,15538,73,non_sunday_night,93,123,0.599,0,0,0,0,0,NO,NO,NO,NO,0
1383,1226,2012-07-23,Cleveland Indians,Baltimore Orioles,18264,91,non_sunday_night,97,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
1384,861,2012-07-23,New York Mets,Washington Nationals,26735,80,non_sunday_night,101,120,0.605,0,0,0,0,0,NO,NO,NO,NO,0
1385,544,2012-07-24,Texas Rangers,Boston Red Sox,41237,94,non_sunday_night,96,90,0.426,0,0,0,0,0,NO,NO,NO,NO,0
1386,1404,2012-07-24,Miami Marlins,Atlanta Braves,25616,80,non_sunday_night,90,117,0.58,0,0,0,0,0,NO,NO,NO,NO,0
1387,2012,2012-07-24,St. Louis Cardinals,Los Angeles Dodgers,38195,103,non_sunday_night,91,114,0.531,0,0,0,0,0,NO,NO,NO,NO,0
1388,609,2012-07-24,Los Angeles Angels,Kansas City Royals,35051,73,non_sunday_night,94,98,0.444,0,0,0,0,0,YES,NO,NO,NO,1
1389,12,2012-07-24,Chicago White Sox,Minnesota Twins,34715,75,non_sunday_night,98,86,0.407,0,0,0,0,0,NO,NO,NO,NO,0
1390,2170,2012-07-24,San Francisco Giants,San Diego Padres,42559,61,non_sunday_night,97,90,0.469,0,0,0,0,0,NO,NO,NO,NO,0
1391,405,2012-07-24,Baltimore Orioles,Tampa Bay Rays,17592,86,non_sunday_night,99,121,0.556,0,0,0,0,0,NO,NO,NO,NO,0
1392,310,2012-07-24,Toronto Blue Jays,Oakland Athletics,25686,79,non_sunday_night,99,112,0.58,0,0,0,0,0,NO,NO,NO,NO,0
1393,1668,2012-07-24,Philadelphia Phillies,Milwaukee Brewers,43745,93,non_sunday_night,101,98,0.512,0,0,0,0,0,NO,NO,NO,NO,0
1394,1702,2012-07-24,Houston Astros,Cincinnati Reds,15908,73,non_sunday_night,93,123,0.599,0,0,0,0,0,NO,NO,NO,NO,0
1395,991,2012-07-24,Cleveland Indians,Detroit Tigers,23637,78,non_sunday_night,103,113,0.543,0,0,0,0,0,NO,NO,NO,NO,0
1396,862,2012-07-24,New York Mets,Washington Nationals,36236,90,non_sunday_night,101,120,0.605,0,0,0,0,0,NO,NO,NO,NO,0
1397,1590,2012-07-24,Pittsburgh Pirates,Chicago Cubs,32497,83,non_sunday_night,83,91,0.377,0,0,0,0,0,NO,NO,NO,NO,0
1398,1789,2012-07-24,Arizona Diamondbacks,Colorado Rockies,20432,79,non_sunday_night,93,89,0.395,0,0,0,0,0,NO,NO,NO,NO,0
1399,130,2012-07-24,Seattle Mariners,New York Yankees,31908,68,non_sunday_night,112,110,0.586,0,0,0,0,0,NO,NO,NO,NO,0
1400,311,2012-07-25,Toronto Blue Jays,Oakland Athletics,23948,68,non_sunday_night,99,112,0.58,0,0,0,0,0,NO,NO,NO,NO,0
1401,13,2012-07-25,Chicago White Sox,Minnesota Twins,32261,92,non_sunday_day,98,86,0.407,0,0,0,0,0,NO,NO,NO,NO,0
1402,2171,2012-07-25,San Francisco Giants,San Diego Padres,41871,61,non_sunday_day,97,90,0.469,0,0,0,0,0,NO,NO,NO,NO,0
1403,131,2012-07-25,Seattle Mariners,New York Yankees,36071,67,non_sunday_day,112,110,0.586,0,0,0,0,0,NO,NO,NO,NO,0
1404,992,2012-07-25,Cleveland Indians,Detroit Tigers,24029,82,non_sunday_night,103,113,0.543,0,0,0,0,0,NO,NO,NO,NO,0
1405,545,2012-07-25,Texas Rangers,Boston Red Sox,44104,98,non_sunday_night,96,90,0.426,0,0,0,0,0,NO,NO,NO,NO,0
1406,1669,2012-07-25,Philadelphia Phillies,Milwaukee Brewers,44715,80,non_sunday_day,101,98,0.512,0,0,0,0,0,NO,NO,NO,NO,0
1407,406,2012-07-25,Baltimore Orioles,Tampa Bay Rays,19582,85,non_sunday_night,99,121,0.556,0,0,0,0,0,YES,NO,NO,NO,1
1408,1405,2012-07-25,Miami Marlins,Atlanta Braves,36711,77,non_sunday_day,90,117,0.58,0,0,0,0,0,NO,NO,NO,NO,0
1409,2013,2012-07-25,St. Louis Cardinals,Los Angeles Dodgers,37841,102,non_sunday_night,91,114,0.531,0,0,0,0,0,NO,NO,NO,NO,0
1410,1703,2012-07-25,Houston Astros,Cincinnati Reds,16077,73,non_sunday_night,93,123,0.599,0,0,0,0,0,YES,NO,NO,NO,1
